rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr19	6373683	6373711	63043	+	chr19	24209091	24209118	+	ALKBH7	protein_coding
chr19	6373586	6373613	168559	+	chr15	89792680	89792708	+	ALKBH7	protein_coding
chr19	33300769	33300796	84706	+	chr7	58389491	58389516	-	ENSG00000267580	lncRNA
chr5	53859676	53859702	114876	+	chr5	54716052	54716077	-	ASS1P9	processed_pseudogene
chr16	35022595	35022622	37323	+	chr16	35145260	35145286	+	ENSG00000179755	lncRNA
chr16	35023062	35023089	182327	+	chr16	34073245	34073271	-	ENSG00000179755	lncRNA
chr11	35860381	35860408	199727	-	chr11	38787473	38787498	-	KRT18P14	processed_pseudogene
chr14	21564062	21564088	5441	+	chr1	41508945	41508971	-	RBBP4P5	processed_pseudogene
chr9	40804812	40804838	221114	+	chr9	57145860	57145886	-	ENSG00000275390	lncRNA
chr9	40804056	40804083	192795	+	chr1	136489416	136489442	+	ENSG00000275390	lncRNA
chr9	40804810	40804837	200117	+	chr4	134249170	134249196	-	ENSG00000275390	lncRNA
chr9	40804145	40804173	203636	+	chr9	59503081	59503106	+	ENSG00000275390	lncRNA
chr9	40804810	40804837	84398	+	chr9	25894877	25894903	-	ENSG00000275390	lncRNA
chr9	40804810	40804837	2048	+	chr1	90234185	90234211	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	28331	+	chrX	17595143	17595169	+	ENSG00000275390	lncRNA
chr9	40804810	40804837	126969	+	chr6	136860942	136860968	+	ENSG00000275390	lncRNA
chr9	40804809	40804835	5577	+	chr16	33227544	33227570	-	ENSG00000275390	lncRNA
chr9	40804811	40804838	1595	+	chr5	24830451	24830477	+	ENSG00000275390	lncRNA
chr9	40804812	40804838	46625	+	chr9	84107588	84107614	+	ENSG00000275390	lncRNA
chr9	40804812	40804838	43827	+	chr9	55913467	55913492	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	46705	+	chr12	61085754	61085780	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	240605	+	chr3	10509776	10509801	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	230110	+	chr17	36231548	36231574	+	ENSG00000275390	lncRNA
chr9	40804812	40804838	125394	+	chr1	181971997	181972023	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	160153	+	chr9	29974592	29974618	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	29989	+	chr4	141295021	141295047	-	ENSG00000275390	lncRNA
chr9	40804810	40804837	191933	+	chr9	34641255	34641281	-	ENSG00000275390	lncRNA
chr9	40804812	40804838	167472	+	chr13	118590237	118590263	-	ENSG00000275390	lncRNA
chr9	40804811	40804838	202754	+	chr5	35993771	35993797	-	ENSG00000275390	lncRNA
chr9	40804811	40804838	10610	+	chr12	78872414	78872440	+	ENSG00000275390	lncRNA
chr9	40804779	40804806	222271	+	chr11	3198327	3198353	+	ENSG00000275390	lncRNA
chr9	40804809	40804837	222562	+	chr2	31912995	31913021	+	ENSG00000275390	lncRNA
chr9	40804812	40804838	169599	+	chr6	46987254	46987280	-	ENSG00000275390	lncRNA
chr9	40804810	40804838	3277	+	chr3	120250877	120250903	+	ENSG00000275390	lncRNA
chr9	40804785	40804811	138091	+	chr11	19204477	19204503	+	ENSG00000275390	lncRNA
chr9	40804809	40804836	156129	+	chr10	16958831	16958857	+	ENSG00000275390	lncRNA
chr9	40804812	40804838	50642	+	chr6	83270530	83270556	-	ENSG00000275390	lncRNA
chr9	40804809	40804837	62802	+	chr16	66649838	66649864	+	ENSG00000275390	lncRNA
chr11	69000925	69000953	192022	-	chr6	92535241	92535267	-	ENSG00000261625	lncRNA
chr11	65116669	65116696	5485	-	chr11	65836999	65837024	-	ZNHIT2	protein_coding
chr19	45783155	45783182	39823	-	chr4	142277812	142277838	+	ENSG00000268434	protein_coding
chr19	45783118	45783145	190751	-	chr17	34815148	34815174	-	ENSG00000268434	protein_coding
chr19	45783117	45783144	21380	-	chr7	81271082	81271108	-	ENSG00000268434	protein_coding
chr19	45783314	45783340	50337	-	chr7	18080568	18080593	-	ENSG00000268434	protein_coding
chr19	45783099	45783126	237757	-	chr19	7565361	7565387	-	ENSG00000268434	protein_coding
chr12	109574701	109574728	228853	+	chr2	131459878	131459904	-	MVK	protein_coding
chr12	109584650	109584677	76804	+	chr8	83634810	83634836	+	MVK	protein_coding
chr12	109591560	109591586	228558	+	chr9	48139679	48139704	+	MVK	protein_coding
chr12	109577009	109577037	139046	+	chr5	101264307	101264332	+	MVK	protein_coding
chr12	109579487	109579514	70425	+	chr12	109153116	109153141	+	MVK	protein_coding
chr12	109589707	109589735	244570	+	chr12	109535804	109535829	-	MVK	protein_coding
chr12	109590722	109590749	65109	+	chr12	109619666	109619691	+	MVK	protein_coding
chr12	109590431	109590458	97625	+	chr5	69484050	69484075	-	MVK	protein_coding
chr12	109573709	109573735	43005	+	chr6	132006394	132006421	+	MVK	protein_coding
chr12	109575874	109575901	109358	+	chr4	44626212	44626238	+	MVK	protein_coding
chr12	109575651	109575678	15096	+	chr2	70223170	70223196	+	MVK	protein_coding
chr12	109590721	109590748	130617	+	chr12	109560613	109560639	-	MVK	protein_coding
chr12	109593088	109593115	200358	+	chr2	73904581	73904606	-	MVK	protein_coding
chr12	109578119	109578146	139803	+	chr12	57653465	57653491	+	MVK	protein_coding
chr12	109576368	109576395	89247	+	chr16	10731854	10731880	-	MVK	protein_coding
chr12	109589785	109589812	193795	+	chr7	68173244	68173271	+	MVK	protein_coding
chr12	109576180	109576207	6691	+	chr9	83161615	83161641	+	MVK	protein_coding
chr12	109590431	109590458	72615	+	chr12	109593775	109593801	+	MVK	protein_coding
chr12	109592024	109592050	232743	+	chr3	129535141	129535167	+	MVK	protein_coding
chr19	41957070	41957097	149433	-	chr10	80117340	80117365	+	RABAC1	protein_coding
chr19	41957566	41957593	243417	-	chr15	43172910	43172936	-	RABAC1	protein_coding
chr5	146294651	146294678	32397	+	chr6	136504424	136504451	-	ENSG00000275740	protein_coding
chr9	31166908	31166933	224295	-	chr4	111695584	111695610	-	ENSG00000223421	processed_pseudogene
chr3	107328685	107328711	91179	-	chr19	32358821	32358848	+	CSP2	processed_pseudogene
chr4	95840512	95840539	34299	+	chrX	93926734	93926760	+	PDHA2	protein_coding
chr8	25831409	25831436	52454	-	chr8	25606034	25606059	-	ENSG00000285890	lncRNA
chr8	25831631	25831658	239853	-	chr8	25823884	25823909	+	ENSG00000285890	lncRNA
chr8	25832540	25832568	72657	-	chr4	57804275	57804300	+	ENSG00000285890	lncRNA
chr8	25833339	25833366	161059	-	chr8	25994567	25994593	+	ENSG00000285890	lncRNA
chr8	25823000	25823027	106796	-	chr8	117330714	117330740	-	ENSG00000285890	lncRNA
chr8	25824236	25824263	56834	-	chr4	136224802	136224828	-	ENSG00000285890	lncRNA
chr8	25828108	25828135	163575	-	chr17	39848289	39848315	+	ENSG00000285890	lncRNA
chr8	25823618	25823645	48688	-	chr6	79331946	79331971	-	ENSG00000285890	lncRNA
chr8	25830250	25830276	133091	-	chr8	27362793	27362819	-	ENSG00000285890	lncRNA
chr7	98999896	98999923	240280	-	chr7	71483955	71483980	+	RNF14P3	processed_pseudogene
chr6	29555697	29555724	56728	-	chr6	29551573	29551599	+	UBD	protein_coding
chr6	29559084	29559111	185780	-	chr8	120963004	120963030	+	UBD	protein_coding
chr6	29557969	29557996	24151	-	chr6	38902727	38902753	-	UBD	protein_coding
chr17	32041212	32041238	169974	+	chr17	32050838	32050864	-	SH3GL1P1	transcribed_processed_pseudogene
chr17	32041076	32041103	54662	+	chr17	64702169	64702195	-	SH3GL1P1	transcribed_processed_pseudogene
chr19	23257589	23257615	41611	-	chrX	17019200	17019226	+	IPO5P1	transcribed_processed_pseudogene
chr19	23257900	23257926	205445	-	chr3	38304779	38304805	+	IPO5P1	transcribed_processed_pseudogene
chr19	6367564	6367591	132941	+	chr3	137760949	137760975	+	CLPP	protein_coding
chr19	6366892	6366919	14270	+	chr7	80841896	80841922	+	CLPP	protein_coding
chr19	6366600	6366626	179556	+	chr1	82916622	82916649	-	CLPP	protein_coding
chr19	6369046	6369073	134630	+	chr9	124440765	124440791	+	CLPP	protein_coding
chr19	6364312	6364338	241130	+	chr6	22377080	22377106	+	CLPP	protein_coding
chr19	6367997	6368024	62295	+	chr1	36593926	36593951	+	CLPP	protein_coding
chr2	52077050	52077077	238153	+	chr2	18623812	18623838	-	ZNF863P	processed_pseudogene
chr2	52072899	52072926	172783	+	chr6	86266940	86266966	-	ZNF863P	processed_pseudogene
chr2	52072926	52072953	189966	+	chr16	20544914	20544940	-	ZNF863P	processed_pseudogene
chr2	52076086	52076113	39941	+	chr7	61037022	61037048	+	ZNF863P	processed_pseudogene
chr11	5106853	5106880	55	-	chrX	105707950	105707975	-	ENSG00000236897	lncRNA
chr19	16634910	16634938	112057	-	chr8	120555354	120555380	-	ENSG00000269044	lncRNA
chr11	114059056	114059084	229394	-	chr11	114059196	114059222	+	ENSG00000289230	lncRNA
chr11	69668852	69668879	46106	-	chr18	55126347	55126373	+	LTO1	protein_coding
chr11	69671437	69671462	42477	-	chr11	117121290	117121316	+	LTO1	protein_coding
chr11	69675022	69675048	177066	-	chr4	15609176	15609201	+	LTO1	protein_coding
chr11	69671345	69671373	95214	-	chr9	70534787	70534813	+	LTO1	protein_coding
chr11	69671162	69671189	47982	-	chr11	69600645	69600671	+	LTO1	protein_coding
chr11	69671167	69671194	43648	-	chr11	120615842	120615868	+	LTO1	protein_coding
chr11	69658776	69658803	39380	-	chr11	30792432	30792458	-	LTO1	protein_coding
chr11	69665484	69665510	38618	-	chr8	96071102	96071127	-	LTO1	protein_coding
chr11	69653098	69653125	203302	-	chr11	69900693	69900719	-	LTO1	protein_coding
chr11	69668878	69668905	69311	-	chr7	83662762	83662789	-	LTO1	protein_coding
chr11	69674841	69674867	54926	-	chr17	46502677	46502703	+	LTO1	protein_coding
chr11	69671243	69671270	114850	-	chr11	69582222	69582249	+	LTO1	protein_coding
chr11	69668842	69668869	243157	-	chr11	69668958	69668983	+	LTO1	protein_coding
chr11	69668850	69668877	157479	-	chr9	55353182	55353208	-	LTO1	protein_coding
chr11	69668863	69668889	44964	-	chr1	26477522	26477548	-	LTO1	protein_coding
chr8	123400868	123400894	220821	+	chr11	85042040	85042065	-	IMPDH1P6	processed_pseudogene
chr7	63925181	63925207	31912	-	chr7	61959876	61959901	-	ENSG00000227910	transcribed_processed_pseudogene
chrX	103275837	103275864	207809	-	chr19	16312855	16312881	-	TCEAL5	protein_coding
chrX	103273895	103273921	240263	-	chr9	109835087	109835113	+	TCEAL5	protein_coding
chr9	40190478	40190505	170724	-	chr9	42947437	42947463	+	MEP1AP1	unprocessed_pseudogene
chr9	40192278	40192305	30970	-	chr9	35152467	35152493	-	MEP1AP1	unprocessed_pseudogene
chr9	40188147	40188173	214476	-	chr11	114126334	114126359	+	MEP1AP1	unprocessed_pseudogene
chr9	40193159	40193185	77386	-	chr8	91341625	91341650	+	MEP1AP1	unprocessed_pseudogene
chr15	89359060	89359088	173372	+	chr10	37246358	37246384	+	ENSG00000279708	TEC
chrM	5912	5939	177058	+	chr9	5412808	5412834	-	MT-CO1	protein_coding
chr11	70604211	70604237	145190	+	chr11	115721467	115721492	+	ENSG00000279459	TEC
chr2	74528653	74528680	76631	-	chr5	35761613	35761638	-	AUP1	protein_coding
chr2	74526911	74526938	210795	-	chr17	69201446	69201471	-	AUP1	protein_coding
chr7	141430179	141430205	15746	-	chr8	85005722	85005748	+	ENSG00000261629	lncRNA
chr16	48638355	48638382	238440	+	chr6	34011795	34011821	-	ENSG00000260052	lncRNA
chr5	29002480	29002507	135439	+	chr5	28336364	28336390	+	SUCLG2P4	processed_pseudogene
chr2	32195667	32195694	107673	+	chr6	50071815	50071840	+	SLC30A6	protein_coding
chr2	32218037	32218064	116033	+	chr2	31235569	31235595	-	SLC30A6	protein_coding
chr2	32204168	32204195	227133	+	chr17	42950157	42950183	-	SLC30A6	protein_coding
chr2	32200883	32200910	136461	+	chr2	129205929	129205956	-	SLC30A6	protein_coding
chr2	32169314	32169341	126459	+	chr5	113573013	113573039	+	SLC30A6	protein_coding
chr2	32206397	32206425	103481	+	chr10	128489776	128489802	-	SLC30A6	protein_coding
chr2	32211751	32211778	28091	+	chrX	133569054	133569080	-	SLC30A6	protein_coding
chr2	32182570	32182597	189668	+	chr10	48015093	48015119	+	SLC30A6	protein_coding
chr2	32213242	32213269	234522	+	chr2	4379694	4379720	+	SLC30A6	protein_coding
chr2	32180746	32180773	171980	+	chr11	79291587	79291612	-	SLC30A6	protein_coding
chr2	32182686	32182714	139202	+	chr3	108306875	108306902	-	SLC30A6	protein_coding
chr2	32183274	32183300	225892	+	chr14	103160831	103160856	-	SLC30A6	protein_coding
chr2	32179387	32179414	54893	+	chr1	22865688	22865714	+	SLC30A6	protein_coding
chr2	32217426	32217453	140454	+	chr9	56319844	56319870	+	SLC30A6	protein_coding
chr2	32213623	32213650	194671	+	chr2	32403774	32403800	-	SLC30A6	protein_coding
chr2	32214677	32214703	77148	+	chr8	17284759	17284784	-	SLC30A6	protein_coding
chr2	32218687	32218713	91206	+	chr10	41932021	41932047	+	SLC30A6	protein_coding
chr2	32178566	32178593	210576	+	chr2	32254804	32254830	+	SLC30A6	protein_coding
chr2	32181977	32182004	204575	+	chr4	47976921	47976946	+	SLC30A6	protein_coding
chr2	32199679	32199706	36754	+	chr15	84112713	84112739	-	SLC30A6	protein_coding
chr2	32176359	32176385	113943	+	chr17	28994673	28994698	-	SLC30A6	protein_coding
chr2	32180225	32180252	35373	+	chr4	4155952	4155978	+	SLC30A6	protein_coding
chr2	32179465	32179492	230599	+	chr2	32939606	32939632	-	SLC30A6	protein_coding
chr2	32188126	32188153	128174	+	chr8	109217256	109217282	-	SLC30A6	protein_coding
chr2	32192740	32192766	34709	+	chr11	77661208	77661234	-	SLC30A6	protein_coding
chr2	32166990	32167017	247965	+	chr4	127730172	127730197	-	SLC30A6	protein_coding
chr2	32194885	32194913	231716	+	chr18	29682177	29682203	-	SLC30A6	protein_coding
chr2	32216167	32216194	8318	+	chr9	121824124	121824150	-	SLC30A6	protein_coding
chr2	32210422	32210449	189887	+	chr3	108276685	108276710	+	SLC30A6	protein_coding
chr2	32218855	32218881	211501	+	chr2	30779996	30780022	-	SLC30A6	protein_coding
chr2	32178833	32178861	120543	+	chr2	32179276	32179302	-	SLC30A6	protein_coding
chr2	32173360	32173387	8044	+	chr7	30070252	30070277	-	SLC30A6	protein_coding
chr2	32211219	32211245	21420	+	chr2	22984774	22984800	-	SLC30A6	protein_coding
chr2	32194474	32194501	45338	+	chr2	68842446	68842471	-	SLC30A6	protein_coding
chr2	32182115	32182142	209324	+	chr7	134024474	134024500	+	SLC30A6	protein_coding
chr2	32197811	32197838	151794	+	chr5	112152442	112152467	-	SLC30A6	protein_coding
chr7	143273733	143273759	38463	-	chr7	97190996	97191022	-	TMEM139-AS1	lncRNA
chr7	143285758	143285785	217955	-	chr5	111796330	111796355	+	TMEM139-AS1	lncRNA
chr7	143277294	143277321	70064	-	chr2	35835334	35835361	-	TMEM139-AS1	lncRNA
chr7	143266199	143266226	24936	-	chr13	48128342	48128368	-	TMEM139-AS1	lncRNA
chr7	143263218	143263245	29427	-	chr7	136301879	136301905	-	TMEM139-AS1	lncRNA
chr7	143286734	143286761	106444	-	chr17	51681438	51681463	+	TMEM139-AS1	lncRNA
chr7	143277856	143277882	148134	-	chr3	85365843	85365869	+	TMEM139-AS1	lncRNA
chr7	143261351	143261377	151610	-	chr7	100186002	100186027	-	TMEM139-AS1	lncRNA
chr7	143269321	143269348	177684	-	chr7	107340232	107340258	-	TMEM139-AS1	lncRNA
chr7	143274442	143274469	210280	-	chr16	43681020	43681046	-	TMEM139-AS1	lncRNA
chr7	143261348	143261376	72929	-	chr7	131617354	131617381	-	TMEM139-AS1	lncRNA
chr7	143285785	143285812	187375	-	chr7	143382293	143382319	+	TMEM139-AS1	lncRNA
chr7	143281388	143281414	24611	-	chr16	41456588	41456614	-	TMEM139-AS1	lncRNA
chr7	143269071	143269098	24431	-	chr6	54211849	54211874	+	TMEM139-AS1	lncRNA
chr7	143261826	143261852	139551	-	chr3	81053059	81053084	+	TMEM139-AS1	lncRNA
chr7	143256961	143256988	243662	-	chr15	77733590	77733616	-	TMEM139-AS1	lncRNA
chr7	143262842	143262869	3063	-	chr17	53297989	53298015	-	TMEM139-AS1	lncRNA
chr7	143270955	143270982	177517	-	chr7	142966155	142966181	-	TMEM139-AS1	lncRNA
chr7	143266785	143266812	232665	-	chr18	67107244	67107269	-	TMEM139-AS1	lncRNA
chr7	143261519	143261545	82479	-	chr7	144576526	144576552	+	TMEM139-AS1	lncRNA
chr15	76179354	76179381	126270	-	chr4	107926695	107926720	-	ENSG00000259422	lncRNA
chr15	76180005	76180032	48367	-	chr2	46539774	46539800	-	ENSG00000259422	lncRNA
chr15	76180930	76180957	69865	-	chr15	64190201	64190226	+	ENSG00000259422	lncRNA
chr15	76180688	76180715	78978	-	chr10	82874948	82874974	-	ENSG00000259422	lncRNA
chr15	85701966	85701994	42424	+	chr19	37872416	37872442	-	ENSG00000259453	lncRNA
chr11	35968021	35968048	135191	-	chr11	36447958	36447984	-	WEE2P1	processed_pseudogene
chr14	105177040	105177068	195148	-	chr11	108448511	108448537	-	NUDT14	protein_coding
chr14	105177173	105177199	42047	-	chr14	105495870	105495897	-	NUDT14	protein_coding
chr14	105176183	105176210	48618	-	chr14	105151529	105151555	-	NUDT14	protein_coding
chr14	105176914	105176941	83214	-	chr18	6935856	6935882	-	NUDT14	protein_coding
chr14	105176924	105176952	95741	-	chr15	83205045	83205070	-	NUDT14	protein_coding
chr11	49876466	49876493	249150	+	chr9	42744344	42744371	+	TRIM51DP	transcribed_unprocessed_pseudogene
chr7	143514399	143514427	75992	-	chr10	105766416	105766442	-	OR10AC1	protein_coding
chr7	143516803	143516830	99252	-	chr3	107464852	107464879	+	OR10AC1	protein_coding
chr7	143514602	143514629	204523	-	chr2	3286150	3286176	+	OR10AC1	protein_coding
chr7	143514605	143514633	82381	-	chr7	100993388	100993414	+	OR10AC1	protein_coding
chr7	143514179	143514205	168118	-	chr7	143547069	143547095	+	OR10AC1	protein_coding
chr7	143511115	143511142	216960	-	chr7	143199265	143199291	-	OR10AC1	protein_coding
chr9	115254139	115254166	225642	-	chr9	114957197	114957224	+	ENSG00000234692	lncRNA
chr16	22421125	22421152	16534	-	chr4	15310418	15310444	+	RRN3P3	lncRNA
chr16	22421056	22421084	226620	-	chr16	22052578	22052604	-	RRN3P3	lncRNA
chr16	22435897	22435924	63889	-	chr16	92164056	92164082	-	RRN3P3	lncRNA
chr16	22421056	22421084	129931	-	chr10	28250551	28250576	+	RRN3P3	lncRNA
chr16	22437100	22437127	59419	-	chr15	82229485	82229510	+	RRN3P3	lncRNA
chr16	22436437	22436464	192052	-	chr1	40441109	40441135	-	RRN3P3	lncRNA
chr16	22428396	22428423	82858	-	chr8	123332734	123332760	+	RRN3P3	lncRNA
chr13	99429840	99429867	104615	-	chr13	119442769	119442795	+	ENSG00000285448	lncRNA
chr13	99432154	99432180	71202	-	chr4	144951673	144951699	-	ENSG00000285448	lncRNA
chr14	50807447	50807474	124446	-	chr1	178418313	178418338	-	NIN	protein_coding
chr14	50807445	50807472	189107	-	chr10	62320631	62320657	-	NIN	protein_coding
chr14	50807652	50807678	108655	-	chr12	103290614	103290633	+	NIN	protein_coding
chr14	50807445	50807472	44688	-	chr12	44530752	44530778	+	NIN	protein_coding
chr14	50802937	50802964	38389	-	chr9	119403355	119403381	-	NIN	protein_coding
chr14	50807635	50807661	57809	-	chr17	80800591	80800617	-	NIN	protein_coding
chr14	50807445	50807472	95891	-	chr12	35999955	35999981	+	NIN	protein_coding
chr14	50807445	50807472	177898	-	chr2	119921684	119921709	+	NIN	protein_coding
chr14	50807633	50807660	98212	-	chr13	16547017	16547043	+	NIN	protein_coding
chr14	50807445	50807472	1210	-	chr8	118020411	118020436	+	NIN	protein_coding
chr14	50807446	50807472	21398	-	chr15	34495127	34495153	-	NIN	protein_coding
chr14	50807634	50807661	65310	-	chr8	107294704	107294730	-	NIN	protein_coding
chr14	50807634	50807661	166922	-	chr11	31974895	31974921	-	NIN	protein_coding
chr14	50807538	50807564	26123	-	chr18	56650102	56650129	-	NIN	protein_coding
chr14	50807445	50807472	162161	-	chr10	32954835	32954861	+	NIN	protein_coding
chr14	50807445	50807472	83642	-	chr2	118484691	118484716	-	NIN	protein_coding
chr14	50807537	50807564	230811	-	chr2	173779174	173779199	-	NIN	protein_coding
chr14	50807445	50807472	61753	-	chr14	96131392	96131419	+	NIN	protein_coding
chr14	50807445	50807472	73344	-	chr11	52485335	52485360	+	NIN	protein_coding
chr14	50807445	50807472	181817	-	chr13	37582837	37582863	-	NIN	protein_coding
chr14	50807651	50807677	134322	-	chr18	62234659	62234685	-	NIN	protein_coding
chr14	50807635	50807662	190177	-	chr15	58110633	58110658	+	NIN	protein_coding
chr14	50799572	50799599	37160	-	chr14	49774081	49774106	-	NIN	protein_coding
chr14	50807635	50807662	136236	-	chr2	4555754	4555779	+	NIN	protein_coding
